artist_name,headline,link,announcement_date,start_date,end_date,venue_name,venue_city,venue_type,venue_nation,last_tour_gross,last_tickets_sold,tour_announcement
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,The Cumberland Arms,"Newcastle Upon Tyne, UK",Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,London Oslo,"London, UK",Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,Rough Trade East,"London, UK",Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,"Amsterdam, Netherlands",Bitterzoet,Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,"Paris, France",Café de la Danse,Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,"Cologne, Germany",c/o Pop Festival,Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,"Hamburg, Germany",Molotow Skybar,Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,"Berlin, Germany",Badehaus,Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,"Brussels, Belgium","Botanique, Rotonde",Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,"Brussels, Belgium",Les Nuits Botanique 2023,Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,Théâtre Corona,"Montreal, QC",Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,Empire Live,"Albany, NY",Theater,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,Wescott Theater,"Syracuse, NY",Theater,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,Mr Smalls Theater,"Pittsburgh, PA",Theater,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,Union Transfer,"Philadelphia, PA",Club,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,The Anthem,"Washington, DC",Club,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,The National,"Richmond, VA",Arena,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,Cat’s Cradle,"Carrboro, NC",Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,The Orange Peel,"Asheville, NC",Club,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,The Mill & Mine,"Knoxville, TN",Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,Jannus Live,"St Petersburg, FL",Club,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,Zydeco,"Birmingham, AL",Club,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,The Eastern,"Atlanta, GA",Club,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,Mercury Ballroom,"Louisville, KY",Club,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,Bar le Ritz PDB,"Montreal, QC",Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,The Garrison,"Toronto, ON",Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,DC9 Nightclub,"Washington, DC",Club,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,Turf Club,"St. Paul, MN",Club,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,Shubas Tavern,"Chicago, IL",Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,Sunset Tavern,"Seattle, WA",Club,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,Rickshaw Stop,"San Francisco, CA",Other,FALSE,,,TRUE
Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,Oracle Sisters Road Diary: ‘If We Have To Wear A Cowboy Hat To Get Into Heaven’,https://news.pollstar.com/2023/04/07/oracle-sisters-road-diary-if-we-have-to-wear-a-cowboy-hat-to-get-into-heaven/,2023-04-07,2023-04-18,2023-09-29,The Roxy Theatre,"West Hollywood, CA",Theater,FALSE,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,The Chelsea at the Cosmopolitan,"Las Vegas, NV",Theater,FALSE,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,The Chelsea at the Cosmopolitan,"Las Vegas, NV",Theater,FALSE,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,USANA Amphitheatre,"Salt Lake City, UT",Amphitheater,LYV,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,Shoreline Amphitheatre,"Mountain View, CA",Amphitheater,LYV,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,White River Amphitheatre,"Auburn, WA",Amphitheater,LYV,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,Hayden Homes Amphitheatre,"Bend, OR",Amphitheater,FALSE,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,Toyota Amphitheatre,"Wheatland, CA",Amphitheater,LYV,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,North Island Credit Union Amphitheatre,"Chula Vista, CA",Amphitheater,LYV,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,"Highland, CA*",Yaamava’ Resort & Casino,Other,FALSE,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,Isleta Amphitheater,"Albuquerque, NM",Amphitheater,LYV,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,Dos Equis Pavilion,"Dallas, TX",Amphitheater,LYV,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,Walmart AMP,"Rogers, AR",Amphitheater,LYV,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,The Orion Amphitheater,"Huntsville, AL",Amphitheater,LYV,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,iTHINK Financial Amphitheatre,"West Palm Beach, FL",Amphitheater,LYV,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,MIDFLORIDA Credit Union Amphitheatre,"Tampa, FL",Amphitheater,LYV,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,PNC Music Pavilion,"Charlotte, NC",Amphitheater,LYV,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,Bank of New Hampshire Pavilion,"Gilford, NH",Amphitheater,LYV,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,Northwell Health at Jones Beach Theater,"Wantagh, NY",Theater,FALSE,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,Budweiser Stage,"Toronto, ON",Amphitheater,LYV,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,Canadian Tire Centre,"Ottawa, ON",Arena,FALSE,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,"Clarkston, MI^",Pine Knob Music Theatre,Other,FALSE,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,FirstBank Amphitheater,"Franklin, TN",Amphitheater,LYV,,,TRUE
The Smashing Pumpkins,The Smashing Pumpkins Announce 2023 Tour Dates With Stone Temple Pilots & Interpol,https://news.pollstar.com/2023/03/28/the-smashing-pumpkins-announce-2023-tour-dates-with-stone-temple-pilots-interpol/,2023-03-28,2023-07-28,2023-09-09,Ruoff Music Center,"Noblesville, IN",Amphitheater,LYV,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"Montreal, QC +#",Place Bell,Theater,LYV,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"Milwaukee, WI @=#~",American Family Insurance Amphitheatre,Other,FALSE,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"Columbus, OH *^#",Schottenstein Center,Other,FALSE,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"Darien Center, NY *^#",Darien Lake Amphitheater,Other,FALSE,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"Burgettstown, PA *^#",The Pavilion at Star Lake,Other,FALSE,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"Indianapolis, IN *^#",Ruoff Music Center,Other,FALSE,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"West Palm Beach, FL *^#",iTHINK Financial Amphitheatre,Other,FALSE,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"Bristol, VA *^#",Jiffy Lube Live,Other,FALSE,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"Charlotte, NC *^#",PNC Music Pavilion,Other,FALSE,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"New Orleans, LA @^#",Smoothie King Center,Other,FALSE,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"Palms Springs, CA *^#",Acrisure Arena,Other,FALSE,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,North Island Credit Union Amphitheatre,"San Diego, CA",Amphitheater,LYV,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"Santa Barbara, CA *^#~",Santa Barbara Bowl,Other,FALSE,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"Omaha, NE *^#",CHI Health Center,Other,FALSE,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"Rogers, AR ^#",Walmart AMP,Arena,FALSE,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"Oklahoma City, OK *^#",Paycom Center,Other,FALSE,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"Kansas City, MO %^#",T-Mobile Center,Other,FALSE,,,TRUE
ODESZA Continue On With 2023 Tour Dates,ODESZA Continue On With 2023 Tour Dates,https://news.pollstar.com/2023/03/27/odesza-continue-on-with-2023-tour-dates/,2023-03-27,2023-06-14,2023-10-19,"Mexico City, MX *^#",Sports Palace,Other,FALSE,,,TRUE
Goose Continue Flight With,Goose Continue Flight With Extended Fall Run,https://news.pollstar.com/2023/03/14/goose-continue-flight-with-extended-fall-run/,2023-03-14,2023-09-15,2023-10-06,Borderland Festival,"Buffalo, NY",Other,FALSE,,,TRUE
Goose Continue Flight With,Goose Continue Flight With Extended Fall Run,https://news.pollstar.com/2023/03/14/goose-continue-flight-with-extended-fall-run/,2023-03-14,2023-09-15,2023-10-06,Masonic Temple Theatre,"Detroit, MI",Theater,LYV,,,TRUE
Goose Continue Flight With,Goose Continue Flight With Extended Fall Run,https://news.pollstar.com/2023/03/14/goose-continue-flight-with-extended-fall-run/,2023-03-14,2023-09-15,2023-10-06,Miller High Life Theatre,"Milwaukee, WI",Theater,FALSE,,,TRUE
Goose Continue Flight With,Goose Continue Flight With Extended Fall Run,https://news.pollstar.com/2023/03/14/goose-continue-flight-with-extended-fall-run/,2023-03-14,2023-09-15,2023-10-06,Red Butte Garden Amphitheater,"Salt Lake City, UT",Theater,FALSE,,,TRUE
Goose Continue Flight With,Goose Continue Flight With Extended Fall Run,https://news.pollstar.com/2023/03/14/goose-continue-flight-with-extended-fall-run/,2023-03-14,2023-09-15,2023-10-06,KettleHouse Amphitheater,"Missoula, MT",Amphitheater,LYV,,,TRUE
Goose Continue Flight With,Goose Continue Flight With Extended Fall Run,https://news.pollstar.com/2023/03/14/goose-continue-flight-with-extended-fall-run/,2023-03-14,2023-09-15,2023-10-06,Spokane Pavilion,"Spokane, WA",Amphitheater,FALSE,,,TRUE
